,id,age,class,long,lat
3082,b60810,17,18,43.0089229618744,-78.78647839060748
3083,b60811,18,1,43.0089229618744,-78.78647839060748
3084,b60812,21,20,43.0089229618744,-78.78647839060748
3085,b60813,20,24,43.0089229618744,-78.78647839060748
3086,b60814,20,27,43.0089229618744,-78.78647839060748
3087,b60815,18,17,43.0089229618744,-78.78647839060748
3088,b60816,20,24,43.0089229618744,-78.78647839060748
3089,b60817,25,22,43.0089229618744,-78.78647839060748
3090,b60818,21,15,43.0089229618744,-78.78647839060748
3091,b60819,19,11,43.0089229618744,-78.78647839060748
3092,b60820,22,26,43.0089229618744,-78.78647839060748
3093,b60821,17,26,43.0089229618744,-78.78647839060748
3094,b60822,19,16,43.0089229618744,-78.78647839060748
3095,b60823,24,14,43.0089229618744,-78.78647839060748
3096,b60824,24,13,43.0089229618744,-78.78647839060748
3097,b60825,22,11,43.0089229618744,-78.78647839060748
3098,b60826,22,16,43.0089229618744,-78.78647839060748
3099,b60827,18,10,43.0089229618744,-78.78647839060748
3100,b60828,21,8,43.0089229618744,-78.78647839060748
3101,b60829,19,6,43.0089229618744,-78.78647839060748
3102,b60830,21,8,43.0089229618744,-78.78647839060748
3103,b60831,22,15,43.0089229618744,-78.78647839060748
3104,b6090,22,13,43.0089229618744,-78.78647839060748
3105,b6091,25,27,43.0089229618744,-78.78647839060748
3106,b6092,18,4,43.0089229618744,-78.78647839060748
3107,b6093,22,28,43.0089229618744,-78.78647839060748
3108,b6094,19,8,43.0089229618744,-78.78647839060748
3109,b6095,24,3,43.0089229618744,-78.78647839060748
3110,b6096,19,11,43.0089229618744,-78.78647839060748
3111,b6097,17,25,43.0089229618744,-78.78647839060748
3112,b6098,24,4,43.0089229618744,-78.78647839060748
3113,b6099,21,10,43.0089229618744,-78.78647839060748
3114,b60910,17,14,43.0089229618744,-78.78647839060748
3115,b60911,25,2,43.0089229618744,-78.78647839060748
3116,b60912,20,26,43.0089229618744,-78.78647839060748
3117,b60913,19,3,43.0089229618744,-78.78647839060748
3118,b60914,21,19,43.0089229618744,-78.78647839060748
3119,b60915,17,12,43.0089229618744,-78.78647839060748
3120,b60916,17,26,43.0089229618744,-78.78647839060748
3121,b60917,22,24,43.0089229618744,-78.78647839060748
3122,b60918,22,12,43.0089229618744,-78.78647839060748
3123,b60919,17,13,43.0089229618744,-78.78647839060748
3124,b60920,21,20,43.0089229618744,-78.78647839060748
3125,b60921,25,20,43.0089229618744,-78.78647839060748
3126,b60922,19,17,43.0089229618744,-78.78647839060748
3127,b60923,22,24,43.0089229618744,-78.78647839060748
3128,b60924,19,28,43.0089229618744,-78.78647839060748
3129,b60925,17,22,43.0089229618744,-78.78647839060748
3130,b60926,19,30,43.0089229618744,-78.78647839060748
3131,b60927,24,15,43.0089229618744,-78.78647839060748
3132,b60928,23,11,43.0089229618744,-78.78647839060748
3133,b60929,18,14,43.0089229618744,-78.78647839060748
3134,b60930,25,11,43.0089229618744,-78.78647839060748
3135,b60931,19,23,43.0089229618744,-78.78647839060748
3136,b60100,25,5,43.0089229618744,-78.78647839060748
3137,b60101,18,23,43.0089229618744,-78.78647839060748
3138,b60102,25,25,43.0089229618744,-78.78647839060748
3139,b60103,20,6,43.0089229618744,-78.78647839060748
3140,b60104,21,27,43.0089229618744,-78.78647839060748
3141,b60105,21,1,43.0089229618744,-78.78647839060748
3142,b60106,24,3,43.0089229618744,-78.78647839060748
3143,b60107,18,22,43.0089229618744,-78.78647839060748
3144,b60108,22,25,43.0089229618744,-78.78647839060748
3145,b60109,22,2,43.0089229618744,-78.78647839060748
3146,b601010,24,27,43.0089229618744,-78.78647839060748
3147,b601011,22,23,43.0089229618744,-78.78647839060748
3148,b601012,20,16,43.0089229618744,-78.78647839060748
3149,b601013,18,24,43.0089229618744,-78.78647839060748
3150,b601014,20,28,43.0089229618744,-78.78647839060748
3151,b601015,22,25,43.0089229618744,-78.78647839060748
3152,b601016,21,17,43.0089229618744,-78.78647839060748
3153,b601017,20,15,43.0089229618744,-78.78647839060748
3154,b601018,19,4,43.0089229618744,-78.78647839060748
3155,b601019,18,15,43.0089229618744,-78.78647839060748
3156,b601020,19,23,43.0089229618744,-78.78647839060748
3157,b601021,18,23,43.0089229618744,-78.78647839060748
3158,b601022,19,23,43.0089229618744,-78.78647839060748
3159,b601023,18,16,43.0089229618744,-78.78647839060748
3160,b601024,18,26,43.0089229618744,-78.78647839060748
3161,b601025,20,29,43.0089229618744,-78.78647839060748
3162,b601026,21,28,43.0089229618744,-78.78647839060748
3163,b601027,19,22,43.0089229618744,-78.78647839060748
3164,b601028,21,9,43.0089229618744,-78.78647839060748
3165,b601029,20,27,43.0089229618744,-78.78647839060748
3166,b601030,21,24,43.0089229618744,-78.78647839060748
3167,b601031,18,10,43.0089229618744,-78.78647839060748
3168,b6110,22,22,43.009602875451264,-78.78554338401352
3169,b6111,17,1,43.009602875451264,-78.78554338401352
3170,b6112,19,19,43.009602875451264,-78.78554338401352
3171,b6113,19,17,43.009602875451264,-78.78554338401352
3172,b6114,20,16,43.009602875451264,-78.78554338401352
3173,b6115,22,28,43.009602875451264,-78.78554338401352
3174,b6116,19,23,43.009602875451264,-78.78554338401352
3175,b6117,21,28,43.009602875451264,-78.78554338401352
3176,b6118,22,5,43.009602875451264,-78.78554338401352
3177,b6119,20,7,43.009602875451264,-78.78554338401352
3178,b61110,17,6,43.009602875451264,-78.78554338401352
3179,b61111,21,6,43.009602875451264,-78.78554338401352
3180,b61112,22,26,43.009602875451264,-78.78554338401352
3181,b61113,23,25,43.009602875451264,-78.78554338401352
3182,b61114,18,12,43.009602875451264,-78.78554338401352
3183,b61115,21,30,43.009602875451264,-78.78554338401352
3184,b61116,19,26,43.009602875451264,-78.78554338401352
3185,b61117,21,10,43.009602875451264,-78.78554338401352
3186,b61118,17,16,43.009602875451264,-78.78554338401352
3187,b61119,18,26,43.009602875451264,-78.78554338401352
3188,b61120,23,22,43.009602875451264,-78.78554338401352
3189,b61121,18,8,43.009602875451264,-78.78554338401352
3190,b61122,17,0,43.009602875451264,-78.78554338401352
3191,b61123,19,10,43.009602875451264,-78.78554338401352
3192,b61124,24,6,43.009602875451264,-78.78554338401352
3193,b61125,18,10,43.009602875451264,-78.78554338401352
3194,b61126,25,9,43.009602875451264,-78.78554338401352
3195,b61127,21,7,43.009602875451264,-78.78554338401352
3196,b61128,24,27,43.009602875451264,-78.78554338401352
3197,b61129,20,27,43.009602875451264,-78.78554338401352
3198,b61130,21,1,43.009602875451264,-78.78554338401352
3199,b61131,18,13,43.009602875451264,-78.78554338401352
3200,b6120,24,7,43.009602875451264,-78.78554338401352
3201,b6121,19,16,43.009602875451264,-78.78554338401352
3202,b6122,23,26,43.009602875451264,-78.78554338401352
3203,b6123,23,9,43.009602875451264,-78.78554338401352
3204,b6124,23,29,43.009602875451264,-78.78554338401352
3205,b6125,18,0,43.009602875451264,-78.78554338401352
3206,b6126,17,30,43.009602875451264,-78.78554338401352
3207,b6127,22,10,43.009602875451264,-78.78554338401352
3208,b6128,20,9,43.009602875451264,-78.78554338401352
3209,b6129,19,17,43.009602875451264,-78.78554338401352
3210,b61210,22,11,43.009602875451264,-78.78554338401352
3211,b61211,19,14,43.009602875451264,-78.78554338401352
3212,b61212,25,9,43.009602875451264,-78.78554338401352
3213,b61213,20,0,43.009602875451264,-78.78554338401352
3214,b61214,19,13,43.009602875451264,-78.78554338401352
3215,b61215,21,9,43.009602875451264,-78.78554338401352
3216,b61216,18,11,43.009602875451264,-78.78554338401352
3217,b61217,19,27,43.009602875451264,-78.78554338401352
3218,b61218,23,2,43.009602875451264,-78.78554338401352
3219,b61219,23,28,43.009602875451264,-78.78554338401352
3220,b61220,20,25,43.009602875451264,-78.78554338401352
3221,b61221,21,21,43.009602875451264,-78.78554338401352
3222,b61222,20,26,43.009602875451264,-78.78554338401352
3223,b61223,23,0,43.009602875451264,-78.78554338401352
3224,b61224,17,20,43.009602875451264,-78.78554338401352
3225,b61225,22,28,43.009602875451264,-78.78554338401352
3226,b61226,22,10,43.009602875451264,-78.78554338401352
3227,b61227,17,12,43.009602875451264,-78.78554338401352
3228,b61228,22,29,43.009602875451264,-78.78554338401352
3229,b61229,24,0,43.009602875451264,-78.78554338401352
3230,b61230,22,1,43.009602875451264,-78.78554338401352
3231,b61231,17,21,43.009602875451264,-78.78554338401352
3232,b6130,18,19,43.009602875451264,-78.78554338401352
3233,b6131,24,28,43.009602875451264,-78.78554338401352
3234,b6132,18,14,43.009602875451264,-78.78554338401352
3235,b6133,20,4,43.009602875451264,-78.78554338401352
3236,b6134,22,23,43.009602875451264,-78.78554338401352
3237,b6135,18,18,43.009602875451264,-78.78554338401352
3238,b6136,22,12,43.009602875451264,-78.78554338401352
3239,b6137,18,21,43.009602875451264,-78.78554338401352
3240,b6138,17,19,43.009602875451264,-78.78554338401352
3241,b6139,18,23,43.009602875451264,-78.78554338401352
3242,b61310,20,10,43.009602875451264,-78.78554338401352
3243,b61311,19,7,43.009602875451264,-78.78554338401352
3244,b61312,17,7,43.009602875451264,-78.78554338401352
3245,b61313,24,12,43.009602875451264,-78.78554338401352
3246,b61314,19,11,43.009602875451264,-78.78554338401352
3247,b61315,19,9,43.009602875451264,-78.78554338401352
3248,b61316,22,4,43.009602875451264,-78.78554338401352
3249,b61317,19,12,43.009602875451264,-78.78554338401352
3250,b61318,21,6,43.009602875451264,-78.78554338401352
3251,b61319,24,19,43.009602875451264,-78.78554338401352
3252,b61320,17,9,43.009602875451264,-78.78554338401352
3253,b61321,18,16,43.009602875451264,-78.78554338401352
3254,b61322,17,15,43.009602875451264,-78.78554338401352
3255,b61323,21,24,43.009602875451264,-78.78554338401352
3256,b61324,20,21,43.009602875451264,-78.78554338401352
3257,b61325,19,30,43.009602875451264,-78.78554338401352
3258,b61326,21,17,43.009602875451264,-78.78554338401352
3259,b61327,20,18,43.009602875451264,-78.78554338401352
3260,b61328,18,18,43.009602875451264,-78.78554338401352
3261,b61329,20,17,43.009602875451264,-78.78554338401352
3262,b61330,17,12,43.009602875451264,-78.78554338401352
3263,b61331,23,16,43.009602875451264,-78.78554338401352
3264,b6140,22,12,43.009602875451264,-78.78554338401352
3265,b6141,20,13,43.009602875451264,-78.78554338401352
3266,b6142,19,15,43.009602875451264,-78.78554338401352
3267,b6143,17,15,43.009602875451264,-78.78554338401352
3268,b6144,21,6,43.009602875451264,-78.78554338401352
3269,b6145,17,28,43.009602875451264,-78.78554338401352
3270,b6146,22,20,43.009602875451264,-78.78554338401352
3271,b6147,20,23,43.009602875451264,-78.78554338401352
3272,b6148,18,13,43.009602875451264,-78.78554338401352
3273,b6149,22,17,43.009602875451264,-78.78554338401352
3274,b61410,23,20,43.009602875451264,-78.78554338401352
3275,b61411,18,4,43.009602875451264,-78.78554338401352
3276,b61412,20,28,43.009602875451264,-78.78554338401352
3277,b61413,23,21,43.009602875451264,-78.78554338401352
3278,b61414,23,18,43.009602875451264,-78.78554338401352
3279,b61415,20,3,43.009602875451264,-78.78554338401352
3280,b61416,20,28,43.009602875451264,-78.78554338401352
3281,b61417,19,23,43.009602875451264,-78.78554338401352
3282,b61418,19,29,43.009602875451264,-78.78554338401352
3283,b61419,17,25,43.009602875451264,-78.78554338401352
3284,b61420,18,28,43.009602875451264,-78.78554338401352
3285,b61421,22,15,43.009602875451264,-78.78554338401352
3286,b61422,17,22,43.009602875451264,-78.78554338401352
3287,b61423,21,18,43.009602875451264,-78.78554338401352
3288,b61424,17,12,43.009602875451264,-78.78554338401352
3289,b61425,17,2,43.009602875451264,-78.78554338401352
3290,b61426,20,27,43.009602875451264,-78.78554338401352
3291,b61427,17,13,43.009602875451264,-78.78554338401352
3292,b61428,17,25,43.009602875451264,-78.78554338401352
3293,b61429,20,23,43.009602875451264,-78.78554338401352
3294,b61430,25,5,43.009602875451264,-78.78554338401352
3295,b61431,23,14,43.009602875451264,-78.78554338401352
3296,b6150,18,18,43.009602875451264,-78.78554338401352
3297,b6151,17,5,43.009602875451264,-78.78554338401352
3298,b6152,19,21,43.009602875451264,-78.78554338401352
3299,b6153,17,26,43.009602875451264,-78.78554338401352
3300,b6154,25,19,43.009602875451264,-78.78554338401352
3301,b6155,21,4,43.009602875451264,-78.78554338401352
3302,b6156,24,1,43.009602875451264,-78.78554338401352
3303,b6157,24,20,43.009602875451264,-78.78554338401352
3304,b6158,21,3,43.009602875451264,-78.78554338401352
3305,b6159,24,4,43.009602875451264,-78.78554338401352
3306,b61510,18,4,43.009602875451264,-78.78554338401352
3307,b61511,24,11,43.009602875451264,-78.78554338401352
3308,b61512,20,14,43.009602875451264,-78.78554338401352
3309,b61513,22,15,43.009602875451264,-78.78554338401352
3310,b61514,22,14,43.009602875451264,-78.78554338401352
3311,b61515,19,27,43.009602875451264,-78.78554338401352
3312,b61516,24,28,43.009602875451264,-78.78554338401352
3313,b61517,17,22,43.009602875451264,-78.78554338401352
3314,b61518,17,0,43.009602875451264,-78.78554338401352
3315,b61519,24,2,43.009602875451264,-78.78554338401352
3316,b61520,17,13,43.009602875451264,-78.78554338401352
3317,b61521,23,12,43.009602875451264,-78.78554338401352
3318,b61522,18,16,43.009602875451264,-78.78554338401352
3319,b61523,19,5,43.009602875451264,-78.78554338401352
3320,b61524,17,17,43.009602875451264,-78.78554338401352
3321,b61525,20,30,43.009602875451264,-78.78554338401352
3322,b61526,19,26,43.009602875451264,-78.78554338401352
3323,b61527,23,29,43.009602875451264,-78.78554338401352
3324,b61528,21,1,43.009602875451264,-78.78554338401352
3325,b61529,17,3,43.009602875451264,-78.78554338401352
3326,b61530,23,2,43.009602875451264,-78.78554338401352
3327,b61531,21,17,43.009602875451264,-78.78554338401352
3328,b6160,17,23,43.009602875451264,-78.78554338401352
3329,b6161,19,12,43.009602875451264,-78.78554338401352
3330,b6162,17,25,43.009602875451264,-78.78554338401352
3331,b6163,24,17,43.009602875451264,-78.78554338401352
3332,b6164,17,5,43.009602875451264,-78.78554338401352
3333,b6165,22,29,43.009602875451264,-78.78554338401352
3334,b6166,17,14,43.009602875451264,-78.78554338401352
3335,b6167,23,15,43.009602875451264,-78.78554338401352
3336,b6168,17,6,43.009602875451264,-78.78554338401352
3337,b6169,17,9,43.009602875451264,-78.78554338401352
3338,b61610,22,29,43.009602875451264,-78.78554338401352
3339,b61611,19,14,43.009602875451264,-78.78554338401352
3340,b61612,18,17,43.009602875451264,-78.78554338401352
3341,b61613,23,28,43.009602875451264,-78.78554338401352
3342,b61614,24,0,43.009602875451264,-78.78554338401352
3343,b61615,21,30,43.009602875451264,-78.78554338401352
3344,b61616,17,3,43.009602875451264,-78.78554338401352
3345,b61617,19,21,43.009602875451264,-78.78554338401352
3346,b61618,24,13,43.009602875451264,-78.78554338401352
3347,b61619,19,30,43.009602875451264,-78.78554338401352
3348,b61620,17,25,43.009602875451264,-78.78554338401352
3349,b61621,18,25,43.009602875451264,-78.78554338401352
3350,b61622,21,6,43.009602875451264,-78.78554338401352
3351,b61623,23,0,43.009602875451264,-78.78554338401352
3352,b61624,19,24,43.009602875451264,-78.78554338401352
3353,b61625,23,6,43.009602875451264,-78.78554338401352
3354,b61626,18,7,43.009602875451264,-78.78554338401352
3355,b61627,20,26,43.009602875451264,-78.78554338401352
3356,b61628,21,16,43.009602875451264,-78.78554338401352
3357,b61629,17,11,43.009602875451264,-78.78554338401352
3358,b61630,18,4,43.009602875451264,-78.78554338401352
3359,b61631,21,5,43.009602875451264,-78.78554338401352
3360,b6170,25,5,43.009602875451264,-78.78554338401352
3361,b6171,18,22,43.009602875451264,-78.78554338401352
3362,b6172,18,7,43.009602875451264,-78.78554338401352
3363,b6173,24,5,43.009602875451264,-78.78554338401352
3364,b6174,18,16,43.009602875451264,-78.78554338401352
3365,b6175,19,23,43.009602875451264,-78.78554338401352
3366,b6176,22,29,43.009602875451264,-78.78554338401352
3367,b6177,19,20,43.009602875451264,-78.78554338401352
3368,b6178,25,17,43.009602875451264,-78.78554338401352
3369,b6179,23,17,43.009602875451264,-78.78554338401352
3370,b61710,21,10,43.009602875451264,-78.78554338401352
3371,b61711,19,28,43.009602875451264,-78.78554338401352
3372,b61712,25,9,43.009602875451264,-78.78554338401352
3373,b61713,23,23,43.009602875451264,-78.78554338401352
3374,b61714,22,26,43.009602875451264,-78.78554338401352
3375,b61715,17,26,43.009602875451264,-78.78554338401352
3376,b61716,19,28,43.009602875451264,-78.78554338401352
3377,b61717,21,9,43.009602875451264,-78.78554338401352
3378,b61718,18,24,43.009602875451264,-78.78554338401352
3379,b61719,19,28,43.009602875451264,-78.78554338401352
3380,b61720,17,16,43.009602875451264,-78.78554338401352
3381,b61721,23,23,43.009602875451264,-78.78554338401352
3382,b61722,18,16,43.009602875451264,-78.78554338401352
3383,b61723,20,16,43.009602875451264,-78.78554338401352
3384,b61724,22,8,43.009602875451264,-78.78554338401352
3385,b61725,22,7,43.009602875451264,-78.78554338401352
3386,b61726,21,15,43.009602875451264,-78.78554338401352
3387,b61727,22,19,43.009602875451264,-78.78554338401352
3388,b61728,21,16,43.009602875451264,-78.78554338401352
3389,b61729,19,27,43.009602875451264,-78.78554338401352
3390,b61730,20,24,43.009602875451264,-78.78554338401352
3391,b61731,24,22,43.009602875451264,-78.78554338401352
3392,b6180,19,25,43.009602875451264,-78.78554338401352
3393,b6181,23,16,43.009602875451264,-78.78554338401352
3394,b6182,22,17,43.009602875451264,-78.78554338401352
3395,b6183,21,4,43.009602875451264,-78.78554338401352
3396,b6184,21,13,43.009602875451264,-78.78554338401352
3397,b6185,22,17,43.009602875451264,-78.78554338401352
3398,b6186,24,19,43.009602875451264,-78.78554338401352
3399,b6187,22,18,43.009602875451264,-78.78554338401352
3400,b6188,17,4,43.009602875451264,-78.78554338401352
3401,b6189,19,1,43.009602875451264,-78.78554338401352
3402,b61810,18,4,43.009602875451264,-78.78554338401352
3403,b61811,22,14,43.009602875451264,-78.78554338401352
3404,b61812,20,2,43.009602875451264,-78.78554338401352
3405,b61813,21,20,43.009602875451264,-78.78554338401352
3406,b61814,22,23,43.009602875451264,-78.78554338401352
3407,b61815,18,2,43.009602875451264,-78.78554338401352
3408,b61816,20,24,43.009602875451264,-78.78554338401352
3409,b61817,21,22,43.009602875451264,-78.78554338401352
3410,b61818,22,6,43.009602875451264,-78.78554338401352
3411,b61819,21,3,43.009602875451264,-78.78554338401352
3412,b61820,23,6,43.009602875451264,-78.78554338401352
3413,b61821,23,23,43.009602875451264,-78.78554338401352
3414,b61822,18,5,43.009602875451264,-78.78554338401352
3415,b61823,19,6,43.009602875451264,-78.78554338401352
3416,b61824,21,15,43.009602875451264,-78.78554338401352
3417,b61825,22,8,43.009602875451264,-78.78554338401352
3418,b61826,25,11,43.009602875451264,-78.78554338401352
3419,b61827,21,4,43.009602875451264,-78.78554338401352
3420,b61828,19,27,43.009602875451264,-78.78554338401352
3421,b61829,22,16,43.009602875451264,-78.78554338401352
3422,b61830,18,8,43.009602875451264,-78.78554338401352
3423,b61831,17,22,43.009602875451264,-78.78554338401352
3424,b6190,21,0,43.009602875451264,-78.78554338401352
3425,b6191,17,14,43.009602875451264,-78.78554338401352
3426,b6192,19,12,43.009602875451264,-78.78554338401352
3427,b6193,20,11,43.009602875451264,-78.78554338401352
3428,b6194,24,26,43.009602875451264,-78.78554338401352
3429,b6195,21,12,43.009602875451264,-78.78554338401352
3430,b6196,24,8,43.009602875451264,-78.78554338401352
3431,b6197,18,19,43.009602875451264,-78.78554338401352
3432,b6198,23,28,43.009602875451264,-78.78554338401352
3433,b6199,21,19,43.009602875451264,-78.78554338401352
3434,b61910,19,18,43.009602875451264,-78.78554338401352
3435,b61911,17,26,43.009602875451264,-78.78554338401352
3436,b61912,18,1,43.009602875451264,-78.78554338401352
3437,b61913,18,4,43.009602875451264,-78.78554338401352
3438,b61914,19,16,43.009602875451264,-78.78554338401352
3439,b61915,22,27,43.009602875451264,-78.78554338401352
3440,b61916,21,23,43.009602875451264,-78.78554338401352
3441,b61917,18,20,43.009602875451264,-78.78554338401352
3442,b61918,21,3,43.009602875451264,-78.78554338401352
3443,b61919,23,21,43.009602875451264,-78.78554338401352
3444,b61920,24,19,43.009602875451264,-78.78554338401352
3445,b61921,19,10,43.009602875451264,-78.78554338401352
3446,b61922,19,6,43.009602875451264,-78.78554338401352
3447,b61923,17,7,43.009602875451264,-78.78554338401352
3448,b61924,24,17,43.009602875451264,-78.78554338401352
3449,b61925,21,20,43.009602875451264,-78.78554338401352
3450,b61926,19,5,43.009602875451264,-78.78554338401352
3451,b61927,17,26,43.009602875451264,-78.78554338401352
3452,b61928,24,28,43.009602875451264,-78.78554338401352
3453,b61929,21,2,43.009602875451264,-78.78554338401352
3454,b61930,21,3,43.009602875451264,-78.78554338401352
3455,b61931,21,19,43.009602875451264,-78.78554338401352
3456,b6210,17,6,43.00953961102389,-78.78430787313825
3457,b6211,17,17,43.00953961102389,-78.78430787313825
3458,b6212,19,8,43.00953961102389,-78.78430787313825
3459,b6213,22,22,43.00953961102389,-78.78430787313825
3460,b6214,21,20,43.00953961102389,-78.78430787313825
3461,b6215,23,28,43.00953961102389,-78.78430787313825
3462,b6216,24,26,43.00953961102389,-78.78430787313825
3463,b6217,18,9,43.00953961102389,-78.78430787313825
3464,b6218,25,18,43.00953961102389,-78.78430787313825
3465,b6219,18,24,43.00953961102389,-78.78430787313825
3466,b62110,17,0,43.00953961102389,-78.78430787313825
3467,b62111,22,30,43.00953961102389,-78.78430787313825
3468,b62112,19,21,43.00953961102389,-78.78430787313825
3469,b62113,18,26,43.00953961102389,-78.78430787313825
3470,b62114,20,29,43.00953961102389,-78.78430787313825
3471,b62115,19,0,43.00953961102389,-78.78430787313825
3472,b62116,18,30,43.00953961102389,-78.78430787313825
3473,b62117,23,23,43.00953961102389,-78.78430787313825
3474,b62118,17,4,43.00953961102389,-78.78430787313825
3475,b62119,22,22,43.00953961102389,-78.78430787313825
3476,b62120,20,15,43.00953961102389,-78.78430787313825
3477,b62121,22,18,43.00953961102389,-78.78430787313825
3478,b62122,23,6,43.00953961102389,-78.78430787313825
3479,b62123,21,13,43.00953961102389,-78.78430787313825
3480,b62124,20,14,43.00953961102389,-78.78430787313825
3481,b62125,20,11,43.00953961102389,-78.78430787313825
3482,b62126,17,13,43.00953961102389,-78.78430787313825
3483,b62127,21,26,43.00953961102389,-78.78430787313825
3484,b62128,22,0,43.00953961102389,-78.78430787313825
3485,b62129,21,9,43.00953961102389,-78.78430787313825
3486,b62130,17,19,43.00953961102389,-78.78430787313825
3487,b62131,20,14,43.00953961102389,-78.78430787313825
3488,b6220,19,0,43.00953961102389,-78.78430787313825
3489,b6221,17,5,43.00953961102389,-78.78430787313825
3490,b6222,19,4,43.00953961102389,-78.78430787313825
3491,b6223,24,14,43.00953961102389,-78.78430787313825
3492,b6224,18,6,43.00953961102389,-78.78430787313825
3493,b6225,22,4,43.00953961102389,-78.78430787313825
3494,b6226,20,7,43.00953961102389,-78.78430787313825
3495,b6227,21,21,43.00953961102389,-78.78430787313825
3496,b6228,18,1,43.00953961102389,-78.78430787313825
3497,b6229,17,15,43.00953961102389,-78.78430787313825
3498,b62210,21,19,43.00953961102389,-78.78430787313825
3499,b62211,17,17,43.00953961102389,-78.78430787313825
3500,b62212,20,25,43.00953961102389,-78.78430787313825
3501,b62213,18,5,43.00953961102389,-78.78430787313825
3502,b62214,21,0,43.00953961102389,-78.78430787313825
3503,b62215,24,10,43.00953961102389,-78.78430787313825
3504,b62216,19,21,43.00953961102389,-78.78430787313825
3505,b62217,23,8,43.00953961102389,-78.78430787313825
3506,b62218,19,12,43.00953961102389,-78.78430787313825
3507,b62219,23,26,43.00953961102389,-78.78430787313825
3508,b62220,19,29,43.00953961102389,-78.78430787313825
3509,b62221,19,11,43.00953961102389,-78.78430787313825
3510,b62222,21,2,43.00953961102389,-78.78430787313825
3511,b62223,17,23,43.00953961102389,-78.78430787313825
3512,b62224,18,15,43.00953961102389,-78.78430787313825
3513,b62225,17,24,43.00953961102389,-78.78430787313825
3514,b62226,22,5,43.00953961102389,-78.78430787313825
3515,b62227,19,25,43.00953961102389,-78.78430787313825
3516,b62228,22,13,43.00953961102389,-78.78430787313825
3517,b62229,25,1,43.00953961102389,-78.78430787313825
3518,b62230,18,8,43.00953961102389,-78.78430787313825
3519,b62231,21,29,43.00953961102389,-78.78430787313825
3520,b6230,20,27,43.00953961102389,-78.78430787313825
3521,b6231,18,24,43.00953961102389,-78.78430787313825
3522,b6232,20,5,43.00953961102389,-78.78430787313825
3523,b6233,17,1,43.00953961102389,-78.78430787313825
3524,b6234,22,7,43.00953961102389,-78.78430787313825
3525,b6235,21,22,43.00953961102389,-78.78430787313825
3526,b6236,18,3,43.00953961102389,-78.78430787313825
3527,b6237,25,8,43.00953961102389,-78.78430787313825
3528,b6238,18,19,43.00953961102389,-78.78430787313825
3529,b6239,22,20,43.00953961102389,-78.78430787313825
3530,b62310,17,13,43.00953961102389,-78.78430787313825
3531,b62311,17,28,43.00953961102389,-78.78430787313825
3532,b62312,22,22,43.00953961102389,-78.78430787313825
3533,b62313,18,26,43.00953961102389,-78.78430787313825
3534,b62314,19,6,43.00953961102389,-78.78430787313825
3535,b62315,20,22,43.00953961102389,-78.78430787313825
3536,b62316,21,27,43.00953961102389,-78.78430787313825
3537,b62317,21,6,43.00953961102389,-78.78430787313825
3538,b62318,21,23,43.00953961102389,-78.78430787313825
3539,b62319,19,21,43.00953961102389,-78.78430787313825
3540,b62320,21,9,43.00953961102389,-78.78430787313825
3541,b62321,20,30,43.00953961102389,-78.78430787313825
3542,b62322,21,29,43.00953961102389,-78.78430787313825
3543,b62323,21,13,43.00953961102389,-78.78430787313825
3544,b62324,20,2,43.00953961102389,-78.78430787313825
3545,b62325,20,3,43.00953961102389,-78.78430787313825
3546,b62326,21,29,43.00953961102389,-78.78430787313825
3547,b62327,17,29,43.00953961102389,-78.78430787313825
3548,b62328,22,5,43.00953961102389,-78.78430787313825
3549,b62329,21,19,43.00953961102389,-78.78430787313825
3550,b62330,17,25,43.00953961102389,-78.78430787313825
3551,b62331,24,19,43.00953961102389,-78.78430787313825
3552,b6240,25,6,43.00953961102389,-78.78430787313825
3553,b6241,25,20,43.00953961102389,-78.78430787313825
3554,b6242,18,18,43.00953961102389,-78.78430787313825
3555,b6243,21,14,43.00953961102389,-78.78430787313825
3556,b6244,18,19,43.00953961102389,-78.78430787313825
3557,b6245,19,1,43.00953961102389,-78.78430787313825
3558,b6246,18,19,43.00953961102389,-78.78430787313825
3559,b6247,18,29,43.00953961102389,-78.78430787313825
3560,b6248,25,29,43.00953961102389,-78.78430787313825
3561,b6249,19,19,43.00953961102389,-78.78430787313825
3562,b62410,25,6,43.00953961102389,-78.78430787313825
3563,b62411,18,18,43.00953961102389,-78.78430787313825
3564,b62412,21,20,43.00953961102389,-78.78430787313825
3565,b62413,21,10,43.00953961102389,-78.78430787313825
3566,b62414,23,8,43.00953961102389,-78.78430787313825
3567,b62415,23,24,43.00953961102389,-78.78430787313825
3568,b62416,18,23,43.00953961102389,-78.78430787313825
3569,b62417,25,8,43.00953961102389,-78.78430787313825
3570,b62418,18,3,43.00953961102389,-78.78430787313825
3571,b62419,24,29,43.00953961102389,-78.78430787313825
3572,b62420,22,22,43.00953961102389,-78.78430787313825
3573,b62421,20,25,43.00953961102389,-78.78430787313825
3574,b62422,22,14,43.00953961102389,-78.78430787313825
3575,b62423,18,1,43.00953961102389,-78.78430787313825
3576,b62424,22,2,43.00953961102389,-78.78430787313825
3577,b62425,19,14,43.00953961102389,-78.78430787313825
3578,b62426,23,6,43.00953961102389,-78.78430787313825
3579,b62427,21,29,43.00953961102389,-78.78430787313825
3580,b62428,17,15,43.00953961102389,-78.78430787313825
